,Inflected_Word,Lemma,POS
19555,খারাপ,খারাপ,POSবিণ
19556,প্রদীপবাবু,প্রদীপবাবু,NNP
19557,ও,ও,POSসর্ব
19558,তাঁর,তিনি,POSসর্ব
19559,স্ত্রী,স্ত্রী,POSবি
19560,সন্ধ্যাদেবীর,সন্ধ্যাদেবী,NNP
19561,বালকদের,বালক,POSবি
19562,পীড়ন,পীড়ন,POSবি
19563,করিবার,করা,POSক্রি
19564,জন্য,জন্য,POSঅব্য
19565,আমাদের,আমি,POSসর্ব
19566,শিবনাথপণ্ডিতের,শিবনাথপণ্ডিত,NNP
19567,একটি,এক,POSবিণ
19568,অস্ত্র,অস্ত্র,POSবি
19569,ছিল,থাকা,POSক্রি
19570,সেটি,সেই,POSসর্ব
19571,শুনিতে,শোনা,POSক্রি
19572,যৎসামান্য,যৎসামান্য,POSবিণ
19573,কিন্তু,কিন্তু,POSঅব্য
19574,প্রকৃতপক্ষে,প্রকৃতপক্ষে,POSক্রিবিণ
19575,অত্যন্ত,অত্যন্ত,POSবিণ
19576,নিদারুণ,দারুণ,POSবিণ
19577,এই,এ,POSঅব্য
19578,গেল,গেল,POSক্রি
19579,ইতিহাসের,ইতিহাস,POSবি
19580,প্রথম,প্রথম,POSবিণ
19581,অধ্যায়,অধ্যায়,POSবি
19582,পাড়ার,পাড়া,POSবি
19583,ছেলেরা,ছেলে,POSবি
19584,পূর্বে,পূর্ব,POSবি
19585,লুকাচুরি,লুকানোচুরি,POSবি
19586,খেলা,খেলা,POSক্রি
19587,উপলক্ষে,উপলক্ষ,POSবি
19588,এই,এই,POSসর্ব
19589,প্রাঙ্গণের,প্রাঙ্গণ,POSবি
19590,প্রান্তে,প্রান্ত,POSবি
19591,আসিয়া,আসা,POSক্রি
19592,আশ্রয়,আশ্রয়,POSবি
19593,গ্রহণ,গ্রহণ,POSবি
19594,করিত,করা,POSক্রি
19595,এবং,এবং,POSঅব্য
19596,মধ্যে,মধ্যে,POSক্রিবিণ
19597,মধ্যে,মধ্যে,POSক্রিবিণ
19598,পাড়ার,পাড়া,POSবি
19599,ছাগশিশু,ছাগলশিশু,POSবি
19600,আসিয়া,আসা,POSক্রি
19601,মাধবীলতার,মাধবীলতা,NNP
19602,বল্কলাংশ,বল্কলঅংশ,POSবি
19603,কিছু,কিছু,POSবিণবিণ
19604,কিছু,কিছু,POSবিণবিণ
19605,ভক্ষণ,ভক্ষণ,POSবি
19606,করিয়া,করা,POSঅব্য
19607,যাইত,যাওয়া,POSক্রি
19608,তার,তার,POSবি
19609,কারণ,কারণ,POSঅব্য
19610,এ,এ,POSসর্ব
19611,নয়,না,POSঅব্য
19612,যে,যে,POSসর্ব
19613,খদ্দরে,খদ্দর,POSবি
19614,কোনো,কোন,POSসর্ব
19615,দোষ,দোষ,POSবি
19616,আছে,আছে,POSক্রি
19617,বা,বা,POSঅব্য
19618,গুণ,গুণ,POSবি
19619,নেই,না,POSঅব্য
19620,বা,বা,POSঅব্য
19621,বেশভূষায়,বেশভূষা,POSবি
19622,আমি,আমি,POSসর্ব
19623,শৌখিন,শৌখিন,POSবিণ
19624,গর্বের,গর্ব,POSবি
19625,কারণ,কারণ,POSঅব্য
19626,আছে,আছে,POSক্রি
19627,পঞ্চকোট,পঞ্চকোট,NNP
19628,রাজবংশের,রাজবংশ,POSবি
19629,এক,এক,POSবিণ
19630,সদস্য,সদস্য,POSবি
19631,সোমেশ্বর,সোমঈশ্বর,NNP
19632,লাল,লাল,NNP
19633,সিংহ,সিংহ,NNP
19634,দেও,দেও,NNP
19635,জানান,জানা,POSক্রি
19636,রাজবাড়িতে,রাজবাড়ি,POSবি
19637,বিজয়ার,বিজয়া,POSবি
19638,মিষ্টিমুখে,মিষ্টিমুখ,POSবি
19639,এই,এই,POSসর্ব
19640,লাড্ডু,লাড্ডু,POSবি
19641,প্রজাদের,প্রজা,POSবি
19642,বিলি,বিলি,POSবি
19643,করতেন,করা,POSক্রি
19644,রাজা,রাজা,POSবি
19645,সংসারের,সংসার,POSবি
19646,পক্ষে,পক্ষ,POSবি
19647,সম্পূর্ণ,সম্পূর্ণ,POSবিণ
19648,অনাবশ্যক,অবশ্য,POSবিণ
19649,দ্বিতীয়,দ্বিতীয়,POSবিণ
19650,স্টেটস,স্টেটস,NNP
19651,রিঅর্গানাইজেশন,রিঅর্গানাইজেশন,NNP
19652,কমিশনএর,কমিশন,NNP
19653,প্রস্তাব,প্রস্তাব,POSবি
19654,উঠেছে,ওঠা,POSক্রি
19655,বেচাল,চাল,POSবি
19656,দেখলেই,দেখা,POSক্রি
19657,পিটুনি,পেটানো,POSবি
19658,ধোলাই,ধোলাই,POSবি
19659,অধীরচিত্ত,অধীরচিত্ত,POSবিণ
19660,ললিতসিংহের,ললিতসিংহ,NNP
19661,নিকট,নিকট,POSবিণ
19662,এই,এই,POSসর্ব
19663,অজস্র,অজস্র,POSবিণ
19664,সম্মান,সম্মান,POSবি
19665,সেই,সেই,POSসর্ব
19666,শুষ্ক,শুষ্ক,POSবিণ
19667,পত্রের,পত্র,POSবি
19668,ন্যায়,ন্যায়,POSঅব্য
19669,নীরস,রস,POSবি
19670,লঘু,লঘু,POSবিণ
19671,ও,ও,POSসর্ব
19672,অকিঞ্চিৎকর,কিঞ্চিৎ,POSবিণ
19673,বলিয়া,বলা,POSক্রি
19674,বোধ,বোধ,POSবি
19675,হইল,হয়,POSক্রি
19676,কেবল,কেবল,POSঅব্য
19677,একটা,এক,POSবিণ
19678,জায়গায়,জায়গা,POSবি
19679,আমাদের,আমি,POSসর্ব
19680,মধ্যে,মধ্যে,POSক্রিবিণ
19681,যে,যে,POSসর্ব
19682,অসামঞ্জস্য,সামঞ্জস্য,POSবি
19683,ঘটেছে,ঘটা,POSক্রি
19684,তার,তার,POSবি
19685,আর,আর,POSঅব্য
19686,মিটমাট,মেটানো,POSবি
19687,হতে,হতে,POSঅব্য
19688,পারল,পারা,POSক্রি
19689,না,না,POSঅব্য
19690,চতুর্থ,চতুর্থ,POSবিণ
19691,পরিচ্ছেদ,পরিচ্ছেদ,POSবি
19692,এ,এ,POSঅব্য
19693,অপরাধে,অপরাধ,POSবি
19694,প্রাণদণ্ডই,প্রাণদণ্ড,POSবি
19695,বিধান,বিধান,POSবি
19696,সেখান,সেখান,POSবি
19697,থেকে,থেকে,POSঅব্য
19698,বেরিয়ে,বেরনো,POSক্রি
19699,সূর্যকে,সূর্য,NNP
19700,পাক,পাওয়া,POSবি
19701,মারতে,মারা,POSক্রি
19702,মারতে,মারা,POSক্রি
19703,তাদের,সে,POSসর্ব
19704,সামনে,সামনে,POSক্রিবিণ
19705,পড়ে,পড়া,POSক্রি
19706,যায়,যায়,POSক্রি
19707,নেপচুন,নেপচুন,NNP
19708,ইউরেনাস,ইউরেনাস,NNP
19709,শনি,শনি,NNP
19710,আর,আর,NNP
19711,বৃহস্পতির,বৃহস্পতি,NNP
19712,মতো,মতো,POSঅব্য
19713,বড়,বড়,POSবিণবিণ
19714,বড়,বড়,POSবিণবিণ
19715,গ্রহগুলো,গ্রহ,POSবি
19716,রাজা,রাজা,POSবি
19717,স্বয়ং,স্বয়ং,POSঅব্য
19718,সাজিলেন,সাজানো,POSক্রি
19719,কৃষ্ণ,কৃষ্ণ,NNP
19720,বিপিন,বিপিন,NNP
19721,সাজিলেন,সাজানো,POSক্রি
19722,অর্জুন,অর্জুন,NNP
19723,ওই,ও,POSসর্ব
19724,ফরাসি,ফরাসি,UNK
19725,কলা,কলা,POSবি
19726,তাত্ত্বিক,তত্ত্ব,POSবি
19727,দার্শনিক,দর্শন,POSবি
19728,ভলতেয়ারই,ভলতেয়ার,NNP
19729,বলেছিলেন,বলা,POSক্রি
19730,না,না,POSঅব্য
19731,যে,যে,POSসর্ব
19732,আমি,আমি,POSবি
19733,তোমার,তুমি,POSসর্ব
19734,মতের,মত,POSবি
19735,বিরুদ্ধে,বিরুদ্ধ,POSবিণ
19736,হলেও,হওয়া,POSক্রি
19737,তোমার,তুমি,POSসর্ব
19738,মতপ্রকাশের,মতপ্রকাশ,POSবি
19739,স্বাধীনতার,স্বাধীন,POSবিণ
19740,জন্য,জন্য,POSঅব্য
19741,আমি,আমি,POSসর্ব
19742,জীবনের,জীবন,POSবি
19743,শেষ,শেষ,POSবি
19744,মুহূর্ত,মুহূর্ত,POSবি
19745,পর্যন্ত,পর্যন্ত,POSঅব্য
19746,লড়ব,লড়া,POSবি
19747,সবাই,সবাই,POSসর্ব
19748,নিজের,নিজ,POSসর্ব
19749,নিজের,নিজ,POSসর্ব
19750,পছন্দ,পছন্দ,POSবি
19751,অনুযায়ী,অনুযায়ী,POSক্রিবিণ
19752,ছুটি,ছুটি,POSবি
19753,কাটাবেন,কাটানো,POSক্রি
19754,ঠিক,ঠিক,POSক্রিবিণ
19755,করেছেন,করা,POSক্রি
19756,তাতে,তা,POSবি
19757,অস্ত্রের,অস্ত্র,POSবি
19758,গুণমান,গুণমান,POSক্রি
19759,নিয়ে,নেওয়া,POSক্রি
19760,স্বচ্ছ,স্বচ্ছ,POSবিণ
19761,ধারণা,ধারণা,POSবি
19762,থাকবে,থাকা,POSক্রি
19763,নিয়োগ,নিয়োগ,POSবি
19764,সংস্থার,সংস্থা,POSবি
19765,তাহার,তিনি,POSসর্ব
19766,তো,তো,POSঅব্য
19767,কোনো,কোন,POSসর্ব
19768,সন্দেহমাত্র,সন্দেহমাত্র,POSক্রিবিণ
19769,নাই,না,POSঅব্য
19770,পথিক,পথিক,POSবিণ
19771,চলিতে,চলা,POSক্রি
19772,চলিতে,চলা,POSক্রি
19773,সহসা,সহসা,POSক্রিবিণ
19774,একবার,একবার,POSক্রিবিণ
19775,শুষ্ক,শুষ্ক,POSবিণ
19776,পত্রের,পত্র,POSবি
19777,খস্খস্,খস্খস্,POSঅব্য
19778,শব্দ,শব্দ,POSবি
19779,শুনিতে,শোনা,POSক্রি
19780,পাইল,পাওয়া,POSক্রি
19781,পুরসভার,পুরসভা,POSবি
19782,এক,এক,POSবিণ
19783,অফিসার,অফিসার,POSবি
19784,জানান,জানা,POSক্রি
19785,অস্ত্রহীন,অস্ত্রহীন,POSবিণ
19786,নিরাপত্তারক্ষীর,নিরাপত্তারক্ষী,POSবিণ
19787,বেতন,বেতন,POSবি
19788,মাসে,মাস,POSবি
19789,সাড়ে,সাড়ে,POSবিণ
19790,হাজার,হাজার,POSবিণ
19791,বুধবার,বুধবার,NNP
19792,সে,তিনি,POSসর্ব
19793,পাড়েই,পাড়,POSবি
19794,ছিল,থাকা,POSক্রি
19795,তার,তার,POSবি
19796,পর,পর,POSক্রিবিণ
19797,বাঁচার,বাঁচা,POSবি
19798,আকাঙ্খা,আকাঙ্খা,POSবি
19799,শয়তানের,শয়তান,POSবি
19800,শক্তির,শক্তি,POSবি
19801,কাছে,কাছ,POSবি
19802,হেরে,হারা,POSক্রি
19803,গেল,গেল,POSক্রি
19804,সেই,সেই,POSসর্ব
19805,আলোচনার,আলোচনা,POSবি
19806,চোটে,চোট,POSবি
19807,বন্ধুরা,বন্ধু,POSবি
19808,পাশ,পাশ,POSবি
