,Inflected_Word,POS
18423,ইংল্যান্ড,NNP
18424,ক্রিকেট,NNP
18425,দলের,NN
18426,অন্যতম,JJ
18427,সদস্য,NN
18428,ছিলেন,VB
18429,দলে,NN
18430,তিনি,PRP
18431,মূলতঃ,RB
18432,ডানহাতি,JJ
18433,ব্যাটসম্যানের,NN
18434,দায়িত্ব,VB
18435,পালন,VB
18436,করতেন,VB
18437,ফলশ্রুতিতে,NN
18438,সংক্ষিপ্তকালের,NN
18439,জন্য,IN
18440,ইংল্যান্ড,NN
18441,দলের,NN
18442,নিয়মিত,JJ
18443,সদস্য,NN
18444,হন,VB
18445,তবে,CC
18446,অপ্রত্যাশিতভাবে,RB
18447,কিছুদিন,RB
18448,পর,IN
18449,ক্রিকেট,NN
18450,খেলা,NN
18451,ছেড়ে,VB
18452,দেন,VB
18453,কাউন্টি,NN
18454,ক্রিকেটে,NN
18455,অংশগ্রহণ,NN
18456,নিথ,NNP
18457,গ্রামার,NNP
18458,স্কুলে,NN
18459,অধ্যয়ন,VB
18460,করেন,VB
18461,তিনি,PRP
18462,১৯২৩,CD
18463,সালে,NN
18464,সতেরো,CD
18465,বছর,NN
18466,বয়সে,NN
18467,গ্ল্যামারগনের,NNP
18468,পক্ষে,IN
18469,প্রথম,JJ
18470,খেলতে,VB
18471,নামেন,VB
18472,প্রাণোচ্ছল,JJ
18473,ফিল্ডিং,NN
18474,সকলের,NNS
18475,নজর,NN
18476,কুড়ায়,VB
18477,পরের,RB
18478,বছর,NN
18479,জরিপকারক,NN
18480,ও,CC
18481,স্থপতি,NN
18482,হিসেবে,IN
18483,ব্যস্ততম,JJ
18484,সময়,NN
18485,পার,VB
18486,করেন,VB
18487,এরফলে,CC
18488,মৌসুমের,NN
18489,অর্ধেক,NN
18490,সময়,NN
18491,দলের,NN
18492,বাইরে,RB
18493,ছিলেন,VB
18494,ঐ,DT
18495,বছর,NN
18496,কয়েকটি,PRP
18497,খেলায়,NNS
18498,গ্ল্যামারগনের,NNS
18499,পক্ষে,IN
18500,কোন,JJ
18501,সফলতা,NN
18502,পাননি,VB
18503,অপটিক,NN
18504,কায়াজম,NN
18505,মস্তিষ্কের,NN
18506,নীচে,IN
18507,মুলত,RB
18508,হাইপোথ্যালামাসের,NNP
18509,বরাবর,RB
18510,নীচে,IN
18511,অবস্থিত,VB
18512,পেরিফেরাল,NN
18513,নার্ভাস,JJ
18514,সিস্টেমে,NN
18515,এটি,PRP
18516,নার্ভ,NN
18517,ফ্যাসিকল,NN
18518,হিসেবে,IN
18519,পরিচিত,VB
18520,একটি,DT
18521,কমিশার,NN
18522,একই,JJ
18523,স্তরে,NN
18524,দুইটি,CD
18525,সেরেব্রাল,NN
18526,হেমিস্ফিয়ারকে,NN
18527,একত্রিত,VB
18528,করে,VB
18529,উদাহরণস্বরুপ,RB
18530,পোস্টেরিওর,NN
18531,কমিশার,NN
18532,এবং,CC
18533,কর্পাস,NN
18534,ক্যালোসাম,NN
18535,যেমনঃ,NN
18536,সেনসরী,JJ
18537,ডেকাসেশন,NN
18538,এই,DT
18539,ব্লকটি,NN
18540,চাঁচল,NNP
18541,থানার,NNP
18542,অন্তর্গত,VB
18543,চাঁচল,NNP
18544,এই,DT
18545,ব্লকের,NN
18546,সদর,NN
18547,ভূগোল,NNP
18548,চাঁচল,NNP
18549,১,CD
18550,অক্ষ,NN
18551,দ্রাঘিমাংশে,NN
18552,অবস্থিত,VB
18553,চাঁচল,NNP
18554,১,CD
18555,ব্লকের,NN
18556,আয়তন,NN
18557,১৬২,CD
18558,০৮,CD
18559,বর্গ,NN
18560,কিলোমিটার,NN
18561,এর,PRP
18562,মধ্যে,IN
18563,১০৫,CD
18564,০১৪,CD
18565,জন,NN
18566,পুরুষ,NN
18567,ও,CC
18568,৯৯,CD
18569,৭২৬,CD
18570,জন,NN
18571,মহিলা,NN
18572,তার,PRP
18573,মধ্যে,IN
18574,৬২,CD
18575,৬৯৩,CD
18576,জন,NN
18577,পুরুষ,NN
18578,ও,CC
18579,৫৩,CD
18580,০৫৩,CD
18581,জন,NN
18582,মহিলা,NN
18583,আফ্রিকা,NNP
18584,মহাদেশের,NNP
18585,পতাকা,NN
18586,আফ্রিকা,NNP
18587,মহাদেশের,NNP
18588,বিভিন্ন,NNP
18589,পতাকা,NN
18590,জন্ম,NNP
18591,ও,CC
18592,পারিবারিক,JJ
18593,পরিচিতি,NN
18594,নূরজাহান,NNP
18595,বেগম,NNP
18596,মুক্তা,NNP
18597,চাঁদপুরে,NNP
18598,জন্মগ্রহণ,VB
18599,করেন,VB
18600,তার,PRP
18601,পিতার,NN
18602,নাম,NN
18603,আবু,NNP
18604,জাফর,NNP
18605,মোঃ,NNP
18606,মাইনুদ্দিন,NNP
18607,শ্যামপুর,NNP
18608,বিধানসভা,NNP
18609,কেন্দ্র,NNP
18610,২৬,CD
18611,নং,NN
18612,উলুবেড়িয়া,NNP
18613,লোকসভা,NNP
18614,কেন্দ্রের,NNP
18615,অন্তর্গত,VB
18616,সিভিল,NNP
18617,এভিয়েশন,NNP
18618,অথরিটি,NNP
18619,এটি,PRP
18620,পরিচালনা,VB
18621,করে,VB
18622,আসছে,VB
18623,১৯৭৮,CD
18624,সালে,NN
18625,স্কুল,NN
18626,টি,DT
18627,তাঁদের,PRP
18628,যাত্রা,NN
18629,শুরু,VB
18630,করে,VB
18631,অবকাঠামো,NN
18632,ও,CC
18633,নিয়মাবলি,NNS
18634,এই,DT
18635,স্কুলটির,NN
18636,অবকাঠামো,NN
18637,ইংরেজি,NN
18638,অক্ষর,NN
18639,এইচ,NNP
18640,H,NN
18641,এর,PRP
18642,মত,PRP
18643,স্কুলটির,NN
18644,সামনে,NN
18645,২০০,CD
18646,মিটার,NN
18647,বিশাল,JJ
18648,খেলার,NN
18649,মাঠ,NN
18650,আছে,VB
18651,স্কুলটির,NN
18652,দুটি,CD
18653,শিফট,NNS
18654,রয়েছে,VB
18655,শিক্ষা,NN
18656,কেজি,NNP
18657,থেকে,IN
18658,দশম,CD
18659,শ্রেণির,NN
18660,শিক্ষার্থীরা,NNS
18661,এখানে,RB
18662,অধ্যয়ন,VB
18663,করে,VB
18664,মানবিক,JJ
18665,বিভাগ,NN
18666,শুধুমাত্র,RB
18667,মেয়েদের,NNS
18668,জন্য,IN
18669,শিক্ষক,NN
18670,এ,DT
18671,বিদ্যালয়ে,NN
18672,৫২,CD
18673,জন,NN
18674,শিক্ষক,NN
18675,বর্তমানে,RB
18676,কর্মরত,VB
18677,শিক্ষার্থী,NN
18678,২৩৬৫,CD
18679,জন,NN
18680,শিক্ষার্থী,NN
18681,এখানে,RB
18682,অধ্যয়ন,VB
18683,করে,VB
18684,১১৯০,CD
18685,জন,NN
18686,বালক,NN
18687,ও,CC
18688,১১৭৫,CD
18689,জন,NN
18690,বালিকা,NN
18691,রয়েছে,VB
18692,ফলে,RB
18693,তেল,NN
18694,এবং,CC
18695,প্রাকৃতিক,JJ
18696,গ্যাস,NN
18697,একই,DT
18698,সাথে,IN
18699,পাওয়া,VB
18700,যায়,VB
18701,এগুলোকে,PRP
18702,ড্রিলিংয়ের,NNS
18703,মাধ্যমে,IN
18704,ট্র্যাপ,NN
18705,থেকে,IN
18706,নিষ্কাশন,VB
18707,করা,VB
18708,যেতে,VB
18709,পারে,VB
18710,এই,DT
18711,ব্লকটি,NN
18712,চাঁচল,NNP
18713,থানার,NNP
18714,অন্তর্গত,VB
18715,মালতিপুর,NNP
18716,এই,DT
18717,ব্লকের,NN
18718,সদর,NN
18719,চাঁচল,NNP
18720,২,CD
18721,ব্লকের,NNS
18722,আয়তন,NN
18723,২০৫,CD
18724,২২,CD
18725,বর্গ,NN
18726,কিলোমিটার,NNS
18727,এর,PRP
18728,মধ্যে,IN
18729,১০৫,CD
18730,৩৭৪,CD
18731,জন,NN
18732,পুরুষ,NN
18733,ও,CC
18734,৯৯,CD
18735,৯৫৯,CD
18736,জন,NN
18737,মহিলা,NN
18738,তার,PRP
18739,মধ্যে,IN
18740,৫৩,CD
18741,১৮৫জন,CD
18742,পুরুষ,NN
18743,ও,CC
18744,৪৯,CD
18745,৯৫৪,CD
18746,জন,NN
18747,মহিলা,NN
18748,এ,DT
18749,ছাড়া,IN
18750,ব্লক,NN
18751,টি,DT
18752,তে,IN
18753,রয়েছে,VB
18754,৩১টি,CD
18755,উচ্চবিদ্যালয়,NN
18756,৮৬টি,CD
18757,প্রাথমিক,JJ
18758,বিদ্যালয়,NN
18759,এটি,PRP
18760,সার্কেডিয়ান,JJ
18761,রিদমকে,NN
18762,নিয়ন্ত্রণ,VB
18763,করে,VB
18764,এই,DT
18765,এসচিএন,NNP
18766,মস্তিষ্কের,NN
18767,অন্যান্য,JJ
18768,অনেক,JJ
18769,অংশের,NNS
18770,সাথে,IN
18771,আন্তঃক্রিয়া,VB
18772,করে,VB
18773,তিনি,PRP
18774,স্নাতকোত্তর,NN
18775,ডিগ্রি,NN
18776,অর্জন,VB
18777,করেছেন,VB
18778,তিনি,PRP
18779,স্নাতক,NN
18780,ডিগ্রি,NN
18781,অর্জন,VB
18782,করেছেন,VB
18783,তিনি,PRP
18784,প্রথমবার,JJ
18785,সংসদ,NNP
18786,সদস্য,NNP
18787,নির্বাচিত,VB
18788,হয়েছেন,VB
18789,কর্মজীবনে,NN
18790,তিনি,PRP
18791,বাংলাদেশ,NNP
18792,পুলিশের,NNP
18793,বিভিন্ন,JJ
18794,ইউনিটে,NNS
18795,কাজ,VB
18796,করেছেন,VB
18797,এছাড়া,RB
18798,তিনি,PRP
18799,দু,CD
18800,বার,NNS
18801,আইজিপি,NNP
18802,স,NNP
18803,এক্সাপ্লেরি,NNP
18804,গুড,NNP
18805,সার্ভিস,NNP
18806,ব্যাজ,NNP
18807,লাভ,VB
18808,করেন,VB
18809,এই,DT
18810,৪টি,CD
18811,গ্রাম,NN
18812,পঞ্চায়েত,NNS
18813,শ্যামপুর,NNP
18814,১,CD
18815,উন্নয়ন,NN
18816,ব্লকের,NN
18817,অংশ,NN
18818,ছিল,VB
18819,কোর্স,NN
18820,১,CD
18821,প্রাথমিক,NNP
18822,শিক্ষা,NNP
18823,বিভাগ,NNP
18824,প্রথম,CD
18825,শ্রেণি,NN
18826,থেকে,IN
18827,পঞ্চম,CD
18828,শ্রেণি,NN
18829,br,NN
18830,২,CD
18831,হিফজ,NNP
18832,বিভাগ,NNP
18833,br,NN
18834,৩,CD
18835,আলিম,NNP
18836,বিভাগ,NNP
18837,শিক্ষা,NN
18838,বর্ষ,NN
18839,১০,CD
18840,শাওয়াল,NN
18841,شوّال,NN
18842,থেকে,IN
18843,১২,CD
18844,শা,NN
18845,বান,NN
18846,شعبان,NN
18847,পর্যন্ত,IN
18848,নিউজিল্যান্ড,NNP
18849,ক্রিকেট,NNP
18850,দলের,NNP
18851,অন্যতম,JJ
18852,সদস্য,NNP
18853,তিনি,PRP
18854,দলে,NN
18855,তিনি,PRP
18856,মূলতঃ,RB
18857,উইকেট,NN
18858,রক্ষক,NN
18859,হিসেবে,IN
18860,খেলছেন,VB
18861,এছাড়াও,RB
18862,ডানহাতে,NN
18863,ব্যাটিং,NN
18864,করাসহ,VB
18865,ডানহাতে,NN
18866,অফ,NN
18867,ব্রেক,NN
18868,বোলিংয়ে,NN
18869,পারদর্শী,NN
18870,তিনি,PRP
18871,৮,CD
18872,জানুয়ারি,NN
18873,২০১৭,CD
18874,তারিখে,NN
18875,বাংলাদেশ,NNP
18876,দলের,NNP
18877,বিপক্ষে,IN
18878,টি২০আই,NN
18879,অভিষেক,NN
18880,হয়,VB
18881,তাঁর,PRP
18882,তবে,CC
18883,সফরকারী,NN
18884,অস্ট্রেলিয়ার,NNP
18885,বিপক্ষে,IN
18886,খেলার,VB
18887,সুযোগ,NN
18888,হয়নি,VB
18889,তার,PRP
18890,তিনি,PRP
18891,দলের,NN
18892,নিয়মিত,JJ
18893,উইকেট,NN
18894,রক্ষক,NN
18895,বিজে,NN
18896,ওয়াটলিংয়ের,NNP
18897,স্থলাভিষিক্ত,JJ
18898,হন,VB
18899,ঐ,DT
18900,খেলায়,NN
18901,তার,PRP
18902,দল,NN
18903,জয়লাভ,VB
18904,করেছিল,VB
18905,আসলে,RB
18906,এটা,PRP
18907,ক্লাবের,NN
18908,জন্য,IN
18909,বিশ্ব,NNP
18910,কাপ,NNP
18911,মত,PRP
18912,আনুষ্ঠানিকভাবে,RB
18913,গণ্য,VB
18914,করা,VB
18915,হয়,VB
18916,ট্রফি,NN
18917,বিশ্ব,RB
18918,শিরোনাম,NN
18919,দেয়,VB
18920,মেন্টরিং,NN
18921,এ,DT
18922,নির্দিষ্ট,JJ
18923,কর্ম,NN
18924,বা,CC
18925,উদ্দেশ্য,NN
18926,সাধনে,NN
18927,মননিবেশ,NN
18928,করা,VB
18929,হয়,VB
18930,যা,DT
18931,কোচিং,NN
18932,এর,PRP
18933,লক্ষ্যের,NN
18934,সাধারণ,JJ
18935,লক্ষ্য,JJ
18936,বা,CC
18937,সামগ্রিক,JJ
18938,উন্নয়নের,NN
18939,বিপরীত,NN
18940,কিন্তু,CC
18941,মহিলারা,NNS
18942,কেউ,PRP
18943,তাকে,PRP
18944,এটা,PRP
18945,ব্যবহারের,VB
18946,প্রতিক্রিয়া,VB
18947,জানালো,VB
18948,না,DT
18949,টেড,NNP
18950,টকেও,NNP
18951,তিনি,PRP
18952,অংশ,NN
18953,নিয়েছেন,VB
18954,সাংস্কৃতিক,JJ
18955,ভূগোল,NN
18956,সাংস্কৃতিক,JJ
18957,ভূগোল,NN
18958,মানবীয়,JJ
18959,ভূগোলের,NN
18960,একটি,DT
18961,উপক্ষেত্র,NN
18962,এই,DT
18963,বিশ্বাস,NN
18964,করা,VB
18965,হয়,VB
18966,যে,IN
18967,মানুষ,NN
18968,ও,CC
18969,সমাজের,NN
18970,পরিবেশে,NN
18971,এটি,PRP
18972,বিকাশ,NN
18973,সাধন,VB
18974,করে,VB
18975,যিনি,PRP
18976,বার্কলে,NNP
18977,অবস্থিত,VB
18978,ক্যালিফোর্নিয়া,NNP
18979,বিশ্ববিদ্যালয়ে,NNP
18980,অধ্যাপনা,VB
18981,করেন,VB
18982,বর্তমানে,RB
18983,এটি,PRP
18984,বেসামরিক,JJ
18985,বিমান,NN
18986,চলাচল,VB
18987,কর্তৃপক্ষের,NNP
18988,দ্বারা,IN
18989,পরিচালিত,VB
18990,হয়,VB
18991,এর,PRP
18992,প্রধান,JJ
18993,কার্যালয়,NN
18994,ঢাকায়,NNP
18995,অবস্থিত,VB
18996,অরুণ,NNP
18997,সোম,NNP
18998,অরুণ,NNP
18999,সোম,NNP
19000,একজন,DT
19001,বাঙালি,NNP
19002,অনুবাদক,NN
19003,তিনি,PRP
19004,বহু,NNS
19005,বই,NN
19006,মূল,NN
19007,রুশ,NN
19008,থেকে,IN
19009,বাংলা,NNP
19010,ভাষায়,NNP
19011,অনুবাদ,VB
19012,করেছেন,VB
19013,প্রথম,JJ
19014,জীবন,NN
19015,অরুণ,NNP
19016,সোমের,NNP
19017,আদিবাড়ি,NNP
19018,অধুনা,JJ
19019,বাংলাদেশে,NNP
19020,তাঁর,PRP
19021,ছোটবেলা,NN
19022,কেটেছে,VB
19023,ঢাকার,NNP
19024,সিদ্ধেশ্বরীতে,NNP
19025,পঞ্চাশের,NNP
19026,দাঙ্গার,NNP
19027,পর,RB
19028,তাঁর,PRP
19029,পিতা,NN
19030,সপরিবারে,NN
19031,বাংলাদেশ,NNP
19032,ছেড়ে,VB
19033,ভারতে,NNP
19034,আসেন,VB
19035,তাঁর,PRP
19036,রাশিয়ান,NNP
19037,ভাষা,NNP
19038,শেখার,VB
19039,বিষয়টি,NN
19040,কিছুটা,RB
19041,রাজনৈতিকও,JJ
19042,ছিল,VB
19043,এরপর,RB
19044,তিনি,PRP
