,Inflected_Word,Lemma,POS
15396,তাড়াহুড়াই,তাড়াহুড়া,ক্রিয়া
15397,কেঁচোটি,কেঁচো,বিশেষ্য
15398,মিটারগেজ,মিটার,বিশেষ্য
15399,কাচিব,কাচা,ক্রিয়া
15400,কর্তৃপক্ষও,কর্তৃপক্ষ,বিশেষ্য
15401,অব্যবস্থার,অব্যবস্থা,বিশেষ্য
15402,দড়িটা,দড়ি,বিশেষ্য
15403,বিরোধিতা,বিরোধ,বিশেষ্য
15404,গাহিবার,গাওয়া,ক্রিয়া
15405,আওতায়,আওতা,বিশেষ্য
15406,ওয়ারিস,ওয়ারিস,বিশেষ্য
15407,জোকটা,জোক,বিশেষ্য
15408,লক্ষ্যে,লক্ষ্য,বিশেষ্য
15409,জালিতে,জালি,বিশেষ্য
15410,মনুর,মনু,বিশেষ্য
15411,আড়ৎপট্টিতে,আড়ৎ,বিশেষ্য
15412,অভ্যর্থনায়,অভ্যর্থনা,বিশেষ্য
15413,বাপু,বাবা,বিশেষ্য
15414,জ্যোতির্বিজ্ঞানীদের,জ্যোতিবিজ্ঞান,বিশেষ্য
15415,ভয়াদি,ভয়,বিশেষ্য
15416,মাধবীবিতান,মাধবীবিতান,বিশেষ্য
15417,মানচিত্রই,মানচিত্র,বিশেষ্য
15418,নজর,নজর,বিশেষ্য
15419,প্রদীপটা,প্রদীপ,বিশেষ্য
15420,রাতের,রাত,বিশেষ্য
15421,আঙ্গিক,আঙ্গিক,বিশেষণ
15422,খাইতিস,খাওয়া,ক্রিয়া
15423,ধরিয়াই,ধরিয়া,অব্যয়
15424,অরবিন্দ,অরবিন্দ,বিশেষ্য
15425,আত্মজীবনীতে,আত্মজীবনী,বিশেষ্য
15426,একটা,এক,বিশেষণ
15427,কাচিয়েছিলুম,কাচা,ক্রিয়া
15428,অংশগ্রহনের,অংশ,বিশেষ্য
15429,উত্পাত,উত্পাত,বিশেষ্য
15430,পাট,পাট,বিশেষ্য
15431,মিষ্টিগুলো,মিষ্টি,বিশেষণ
15432,পাড়ায়,পাড়া,বিশেষ্য
15433,উচ্ছিষ্টরা,উচ্ছিষ্ট,বিশেষ্য
15434,বুঝাই,বুঝা,ক্রিয়া
15435,তাজাই,তাজা,বিশেষণ
15436,যোগী,যোগ,বিশেষ্য
15437,বাজলো,বাজানো,ক্রিয়া
15438,শূন্যতা,শূন্য,বিশেষ্য
15439,যমুনায়,যমুনা,বিশেষ্য
15440,খাওয়ানো,খাওয়া,ক্রিয়া
15441,অর্থও,অর্থ,বিশেষ্য
15442,ঔরস,ঔরস,বিশেষণ
15443,চাকার,চাকা,বিশেষ্য
15444,আঁচড়টি,আঁচড়,বিশেষ্য
15445,বিভ্রান্তই,বিভ্রান্ত,বিশেষণ
15446,লিখচ্ছিলাম,লেখা,ক্রিয়া
15447,পাইল,পাওয়া,ক্রিয়া
15448,নিশাচরীদের,নিশাচরী,বিশেষণ
15449,তরুণেরা,তরুণ,বিশেষ্য
15450,হারা,হারা,ক্রিয়া
15451,আগমনকে,আগমন,বিশেষ্য
15452,ছনই,ছন,বিশেষ্য
15453,উপলব্ধিই,উপলব্ধি,বিশেষ্য
15454,স্তব্ধ,স্তব্ধ,বিশেষণ
15455,আরোগ্যশিল্পীদের,আরোগ্য,বিশেষ্য
15456,পারিতেছি,পারা,ক্রিয়া
15457,মদ,মদ,বিশেষ্য
15458,অন্তরজুড়ে,অন্তর,বিশেষ্য
15459,ঝুলির,ঝুলি,বিশেষ্য
15460,গাঁধী,গাঁধী,বিশেষ্য
15461,মঞ্চের,মঞ্চ,বিশেষ্য
15462,বিবেকই,বিবেক,বিশেষ্য
15463,কেবিনকে,কেবিন,বিশেষ্য
15464,দুনিয়ায়,দুনিয়া,বিশেষ্য
15465,বেনজির,বেনজির,বিশেষ্য
15466,কটাক্ষই,কটাক্ষ,বিশেষ্য
15467,উপসংহার,উপসংহার,বিশেষ্য
15468,নিয়োগ,নিয়োগ,ক্রিয়া
15469,কার্য,কার্য,বিশেষ্য
15470,উজ্জ্বলতা,উজ্জ্বলতা,বিশেষ্য
15471,গগনপট,গগন,বিশেষ্য
15472,গামছার,গামছা,বিশেষ্য
15473,গোলাপে,গোলাপ,বিশেষ্য
15474,নিয়মদণ্ডের,নিয়মদণ্ড,বিশেষ্য
15475,ছাগলে,ছাগল,বিশেষ্য
15476,ঢোলে,ঢোল,বিশেষ্য
15477,আসক্তিমুক্ত,আসক্তি,বিশেষ্য
15478,আগ্নেয়াস্ত্র,আগ্নেয়াস্ত্র,বিশেষ্য
15479,যাত্রীকে,যাত্রী,বিশেষ্য
15480,কথোপকথনরত,কথোপকথন,বিশেষ্য
15481,তখনও,তখন,অব্যয়
15482,বাঁ,বাঁ,বিশেষণ
15483,পুতুল,পুতুল,বিশেষ্য
15484,আবছায়া,আবছায়া,বিশেষ্য
15485,দুধের,দুধ,বিশেষ্য
15486,অম্লজান,অম্ল,বিশেষ্য
15487,করবেন,করা,ক্রিয়া
15488,ইউনিফর্ম,ইউনিফর্ম,বিশেষ্য
15489,অন্তর্যামীই,অন্তর্যামী,বিশেষ্য
15490,পদকে,পদক,বিশেষ্য
15491,অনুপ্রবেশও,অনুপ্রবেশ,বিশেষ্য
15492,লেগেছে,লাগা,ক্রিয়া
15493,নদীকেই,নদী,বিশেষ্য
15494,অনন্যতা,অনন্য,বিশেষ্য
15495,ধোকা,ধোকা,বিশেষ্য
15496,নেপাল,নেপাল,বিশেষ্য
15497,রোগ,রোগ,বিশেষ্য
15498,গ্রামের,গ্রাম,বিশেষ্য
15499,ভিতরটা,ভিতর,বিশেষ্য
15500,পুত্রহীনা,পুত্রহীন,বিশেষণ
15501,খাঁটি,খাঁটি,বিশেষণ
15502,কোদালটি,কোদাল,বিশেষ্য
15503,ফাঁসিতে,ফাঁসি,বিশেষ্য
15504,এখতিয়ারগত,এখতিয়ার,বিশেষ্য
15505,শান্তভাব,শান্ত,বিশেষ্য
15506,অপভ্রংশ,অপভ্রংশ,বিশেষ্য
15507,বললেন,বলা,ক্রিয়া
15508,ভুলছ,ভুল,বিশেষ্য
15509,পুত্রকে,পুত্র,বিশেষ্য
15510,শোয়াতে,শোয়া,ক্রিয়া
15511,ফুুলে,ফুল,বিশেষ্য
15512,বেলুন,বেলুন,বিশেষ্য
15513,দৃশ্যমান,দৃশ্য,বিশেষ্য
15514,তুলাটি,তুলা,বিশেষ্য
15515,আত্মপ্রচারে,আত্মপ্রচার,বিশেষ্য
15516,মেটায়,মেটানো,ক্রিয়া
15517,বিবাহদান,বিবাহ,বিশেষ্য
15518,অমান্যকারীকে,অমান্য,বিশেষণ
15519,গতানুগতিকভাবেই,গতানুগতিক,বিশেষণ
15520,অনুমোদন,অনুমোদন,বিশেষ্য
15521,অপরটার,অপর,বিশেষণ
15522,হাল,হাল,বিশেষণ
15523,আদাচাষি,আদা,বিশেষ্য
15524,লাখই,লাখ,বিশেষ্য
15525,করমর্দন,করমর্দন,বিশেষ্য
15526,গুন্ডাটাকে,গুন্ডা,বিশেষ্য
15527,নতুনরা,নতুন,বিশেষণ
15528,টাইফুনটা,টাইফুন,বিশেষ্য
15529,অবশিষ্ট,অবশিষ্ট,বিশেষণ
15530,তোমাদের,তুমি,সর্বনাম
15531,পরলোকের,পরলোক,বিশেষ্য
15532,কচিকণ্ঠে,কচি,বিশেষণ
15533,ভুলেছ,ভুল,বিশেষ্য
15534,এতবড়ো,এতবড়ো,বিশেষণ
15535,অংশীদারী,অংশীদার,বিশেষ্য
15536,উপভোগকে,উপভোগ,বিশেষ্য
15537,রুগ্না,রুগ্ন,বিশেষ্য
15538,প্যারীচরণ,প্যারীচরণ,বিশেষ্য
15539,ফেরত,ফেরত,বিশেষ্য
15540,ঠাকুরের,ঠাকুর,বিশেষ্য
15541,বাচ্চা,বাচ্চা,বিশেষ্য
15542,হারাইলেন,হারানো,ক্রিয়া
15543,রচনাকে,রচনা,বিশেষ্য
15544,পিছে,পিছন,বিশেষ্য
15545,উত্কৃষ্টমানের,উত্কৃষ্ট,বিশেষণ
15546,অবদান,অবদান,বিশেষ্য
15547,মুলাটি,মুলা,বিশেষ্য
15548,ওখানটায়,ওখান,বিশেষ্য
15549,অধিবাসীদেরও,অধিবাসী,বিশেষ্য
15550,টিকলিতে,টিকলি,বিশেষ্য
15551,পতিতাদের,পতিতা,বিশেষ্য
15552,গবেষকদল,গবেষক,বিশেষ্য
15553,অল্পকথায়,অল্প,বিশেষণ
15554,স্বামীগৃহে,স্বামীগৃহ,বিশেষ্য
15555,উদ্বাস্তুকে,উদ্বাস্তু,বিশেষ্য
15556,বয়কট,বয়কট,বিশেষ্য
15557,যোগাইও,যোগান,বিশেষ্য
15558,অভিভাবকত্বেই,অভিভাবকত্ব,বিশেষ্য
15559,প্রস্তুতিতে,প্রস্তুত,বিশেষণ
15560,উপচার,উপচার,বিশেষ্য
15561,পরিবহণে,পরিবহণ,বিশেষ্য
15562,ফুলটা,ফুল,বিশেষ্য
15563,কোণবিহারী,কোণবিহার,বিশেষ্য
15564,একটানে,একটানা,বিশেষণ
15565,অরুণাও,অরুণা,বিশেষণ
