Inflected_Word,Lemma,POS
রফতানি,রফতানি,বিশেষ্য
কমছে,কমানো,ক্রিয়া
আমারই,আমি,সর্বনাম
হার,হার,বিশেষ্য
সৌরমণ্ডলে,সৌরমণ্ডল,বিশেষ্য
গ্যাসে,গ্যাস,বিশেষ্য
গ্রহগুলো,গ্রহ,বিশেষ্য
নক্ষত্রের,নক্ষত্র,বিশেষ্য
তাড়াতাড়ি,তাড়াতাড়ি,ক্রিয়াবিশেষণ
থামাইয়া,থামানো,ক্রিয়া
ব্যথিত,ব্যথা,বিশেষ্য
ফিরিতেছে,ফেরা,ক্রিয়া
করিলে,করা,ক্রিয়া
বিষ,বিষ,বিশেষ্য
উদ্গীরিত,উদ্গীরিত,বিশেষণ
সদ্যবিধবা,সদ্যবিধবা,বিশেষ্য
বাতায়ন,বাতায়ন,বিশেষ্য
গুরুদেবকে,গুরুদেব,বিশেষ্য
পুষ্করিণীর,পুষ্করিণী,বিশেষ্য
তটে,তট,বিশেষ্য
বজ্রচকিতের,বজ্রচকিত,বিশেষ্য
বানাবেন,বানানো,ক্রিয়া
রাউন্ড,রাউন্ড,বিশেষ্য
উঠলেন,ওঠা,ক্রিয়া
খোলসা,খোলসা,বিশেষণ
যাক,যাওয়া,ক্রিয়া
ক্লাব,ক্লাব,বিশেষ্য
এন,এন,বিশেষ্য
জি,জি,বিশেষ্য
ধর্মগুরু,ধর্মগুরু,বিশেষ্য
রাজনীতিক,রাজনীতি,বিশেষ্য
পঞ্চায়েত,পঞ্চায়েত,বিশেষ্য
চিকিৎসকদের,চিকিৎসক,বিশেষ্য
কার্যক্রমে,কার্যক্রম,বিশেষ্য
জড়িয়ে,জড়ানো,ক্রিয়া
পণ্ডিতের,পণ্ডিত,বিশেষ্য
উপাধির,উপাধি,বিশেষ্য
সার্থকতা,সার্থক,বিশেষণ
ঘটিয়াছিল,ঘটা,ক্রিয়া
সমস্তই,সমস্ত,বিশেষ্য
অংশে,অংশ,বিশেষ্য
পড়িয়াছিল,পড়া,ক্রিয়া
পতিরূপে,পতিরূপ,বিশেষ্য
ফলভোগ,ফলভোগ,বিশেষ্য
শেষমেশ,শেষ,বিশেষ্য
পূরণ,পূরণ,বিশেষ্য
আশাভঙ্গে,আশাভঙ্গ,বিশেষ্য
ভাবতেন,ভাবা,ক্রিয়া
ইচ্ছে,ইচ্ছা,বিশেষ্য
এখনকার,এখন,ক্রিয়াবিশেষণ
প্রদেশগঠনের,প্রদেশগঠন,বিশেষ্য
নেহরুরা,নেহরু,বিশেষ্য
ফলটিরই,ফল,বিশেষ্য
অবস্থায়,অবস্থা,বিশেষ্য
নির্যাস,নির্যাস,বিশেষ্য
আফিম,আফিম,বিশেষ্য
স্থির,স্থির,বিশেষ্য
মেথরকে,মেথর,বিশেষ্য
গাড়িতে,গাড়ি,বিশেষ্য
নিয়ে,নিয়ে,অব্যয়
দেখাব,দেখানো,ক্রিয়া
ধার্মিকদের,ধর্ম,বিশেষ্য
নই,না,ক্রিয়া
উপলক্ষে,উপলক্ষ,বিশেষ্য
কর্মসূচি,কর্মসূচি,বিশেষ্য
বয়কট,বয়কট,বিশেষ্য
শিকার,শিকার,বিশেষ্য
পরমানন্দের,পরমআনন্দ,বিশেষ্য
সংশয়মাত্র,সংশয়মাত্র,বিশেষ্য
দর্শকগণ,দর্শক,বিশেষ্য
ধন্য,ধন্য,বিশেষণ
নববধূর,নববধূ,বিশেষ্য
নবকুমারের,নবকুমার,বিশেষণ
স্পষ্টতররূপে,স্পষ্টরূপ,ক্রিয়াবিশেষণ
দেখিতে,দেখা,ক্রিয়া
পাইয়াছিলেন,পাওয়া,ক্রিয়া
কদলীতরু,কদলীতরু,বিশেষ্য
মঙ্গলঘট,মঙ্গলঘট,বিশেষ্য
শঙ্খধ্বনি,শঙ্খধ্বনি,বিশেষ্য
বিশ্ববিদ্যালয়ে,বিশ্ববিদ্যালয়,বিশেষ্য
সাহিত্য,সাহিত্য,বিশেষ্য
লালন,লালন,বিশেষ্য
শতপর্ণা,শতপর্ণা,বিশেষ্য
মোটরের,মোটর,বিশেষ্য
শিঙা,শিঙা,বিশেষ্য
ফুঁকতে,ফোঁকা,ক্রিয়া
উত্তেজিত,উত্তেজনা,বিশেষ্য
কেন্দ্রের,কেন্দ্র,বিশেষ্য
দেখি,দেখা,ক্রিয়া
সরকারি,সরকার,বিশেষ্য
মেথরটাকে,মেথর,বিশেষ্য
বেদম,বেদম,বিশেষণ
মারছে,মারা,ক্রিয়া
নিষ্খদ্দর,খদ্দর,বিশেষ্য
একসহস্র,একসহস্র,বিশেষণ
একতম,এক,বিশেষণ
উত্থাপিত,উত্থাপন,বিশেষ্য
করেছিল,করা,ক্রিয়া
মাধুর্যমাত্র,মাধুর্যমাত্র,ক্রিয়াবিশেষণ
হেল,হেল,বিশেষ্য
বপ,বপ,বিশেষ্য
হায়াকুতাকে,হায়াকুতা,বিশেষ্য
ধূমকেতুগুলিকে,ধূমকেতু,বিশেষ্য
কয়েকশো,কয়েকশত,বিশেষণ
পাই,পাওয়া,ক্রিয়া
তারা,সে,সর্বনাম
ক্সাউড,ক্সাউড,বিশেষ্য
নিরপেক্ষ,নিরপেক্ষ,বিশেষণ
বলছে,বলা,ক্রিয়া
সেও,সে,সর্বনাম
নিশ্চয়ই,নিশ্চয়,ক্রিয়াবিশেষণ
হোমোজেনাস,হোমোজেনাস,অন্যান্য
একশৈলিক,একশৈলিক,বিশেষণ
অভ্যন্তরেও,অভ্যন্তর,বিশেষ্য
ছোটর,ছোট,বিশেষণ
শশীর,শশী,বিশেষ্য
বারো,বারো,বিশেষণ
তেরোয়,তেরো,বিশেষণ
আচমকা,চমক,বিশেষ্য
হৃদ্রোগের,হৃদ্রোগ,বিশেষ্য
জোরালো,জোর,বিশেষণ
ঘটেছিল,ঘটা,ক্রিয়া
শনিবার,শনিবার,বিশেষ্য
উল্লেখ্য,উল্লেখ,বিশেষ্য
মহারাষ্ট্রের,মহারাষ্ট্র,বিশেষ্য
মারাঠাওয়াড়া,মারাঠাওয়াড়া,বিশেষ্য
অঞ্চলে,অঞ্চল,বিশেষ্য
তীব্র,তীব্র,বিশেষণ
নিজগুণে,নিজগুণ,ক্রিয়া
শুভাদৃষ্টক্রমে,শুভদৃষ্টক্রম,ক্রিয়াবিশেষণ
উদয়,উদয়,বিশেষ্য
চেষ্টাই,চেষ্টা,বিশেষ্য
সর্বলোকের,সর্বলোক,বিশেষ্য
সমক্ষে,সমক্ষে,ক্রিয়াবিশেষণ
ওগো,ওগো,অব্যয়
বৃদ্ধের,বৃদ্ধ,বিশেষ্য
দণ্ড,দণ্ড,বিশেষ্য
লইতেছি,লওয়া,ক্রিয়া
শশীকে,শশী,বিশেষ্য
রক্ষা,রক্ষা,বিশেষ্য
করুন,করা,ক্রিয়া
শোফারকে,শোফার,বিশেষ্য
গঙ্গাদীন,গঙ্গাদীন,বিশেষ্য
হাঁকিয়ে,হাঁকানো,ক্রিয়া
যাও,যাওয়া,ক্রিয়া
রাষ্ট্রদর্শন,রাষ্ট্রদর্শন,বিশেষ্য
ইত্যাদির,ইত্যাদি,অব্যয়
পুর,পুর,বিশেষ্য
রক্ষীরা,রক্ষা,বিশেষ্য
অরক্ষিত,রক্ষা,বিশেষণ
সম্পত্তি,সম্পত্তি,বিশেষ্য
ঠাকুরানীর,ঠাকুরানী,বিশেষ্য
অজ্ঞাতসারে,অজ্ঞাতসার,অব্যয়
দিবে,দেওয়া,ক্রিয়া
দুঃসাহসিক,দুঃসাহসিক,বিশেষণ
সবাই,সবাই,সর্বনাম
ইঞ্জিনিয়ারিং,ইঞ্জিনিয়ার,অন্যান্য
পড়ুক,পড়া,ক্রিয়া
প্রথমত,প্রথম,বিশেষণ
পালস,পালস,বিশেষ্য
সাবন্যাশনাল,সাবন্যাশনাল,অন্যান্য
